ID,Title,Price,Currency,Available Quantity,Sold Quantity,Permalink,Brand ID,Brand Value,Units per Pack ID,Units per Pack Value,GTIN ID,GTIN Value,Seller ID,Seller Nickname,Installments Quantity,Installments Amount,Installments Rate,Installments Currency ID
MLB2128135492,Kit 2 Filtros Refil Compatível Purificador Agua Soft Everest,71.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-2128135492-kit-2-filtros-refil-compativel-purificador-agua-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,2,GTIN,7898945781930,363342951,24HORASFILTROS3,3,23.99,0,BRL
MLB2128141420,Combo De 5 Pçs Filtro Refil Para Purificador Soft Everest,158.98,BRL,150,,https://produto.mercadolivre.com.br/MLB-2128141420-combo-de-5-pcs-filtro-refil-para-purificador-soft-everest-_JM,BRAND,Policarbon (SOFT),UNITS_PER_PACK,5,GTIN,7898945781930,363342951,24HORASFILTROS3,12,15.45,16.64,BRL
MLB2128142759,Refil Filtro Vela Purificador De Água Soft Compatível 7720,33.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2128142759-refil-filtro-vela-purificador-de-agua-soft-compativel-7720-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7010639780832,363342951,24HORASFILTROS3,12,3.29,16.34,BRL
MLB2128149097,2x Refil Filtro Compatível Purificador Água Soft Everest,62.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-2128149097-2x-refil-filtro-compativel-purificador-agua-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,2,GTIN,7010639780870,363342951,24HORASFILTROS3,3,20.99,0,BRL
MLB2128153253,Filtro Refil Compatível Purificador Soft By Everest + Kit,38.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-2128153253-filtro-refil-compativel-purificador-soft-by-everest-kit-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7898945781930,363342951,24HORASFILTROS3,3,12.99,0,BRL
MLB2128162103,Kit 6 Refil Filtro Purificador Água Compatível Soft Slim,195.98,BRL,150,,https://produto.mercadolivre.com.br/MLB-2128162103-kit-6-refil-filtro-purificador-agua-compativel-soft-slim-_JM,BRAND,Policarbon,UNITS_PER_PACK,6,GTIN,7010639780887,363342951,24HORASFILTROS3,6,32.66,0,BRL
MLB2128166479,Kit 6 Filtro Refil Purificador De Agua Soft + Chave P Trocar,182.98,BRL,150,,https://produto.mercadolivre.com.br/MLB-2128166479-kit-6-filtro-refil-purificador-de-agua-soft-chave-p-trocar-_JM,BRAND,Policarbon,UNITS_PER_PACK,6,GTIN,7898945781930,363342951,24HORASFILTROS3,12,17.79,16.64,BRL
MLB2128064493,Refil Filtro Vela Para Purificador De Água Soft Everest,33.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2128064493-refil-filtro-vela-para-purificador-de-agua-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7010639780924,363342951,24HORASFILTROS3,12,3.29,16.34,BRL
MLB2128108595,Filtro Refil Purificador Soft By Everest - Pronta Entrega,33.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2128108595-filtro-refil-purificador-soft-by-everest-pronta-entrega-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7898945781930,363342951,24HORASFILTROS3,12,3.29,16.34,BRL
MLB2128114170,Filtro Refil Para Purificador De Agua Soft By Everest,37.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2128114170-filtro-refil-para-purificador-de-agua-soft-by-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7898945781930,363342951,24HORASFILTROS3,12,3.68,16.34,BRL
MLB2128115501,Kit 2 Filtros Refil Soft Everest Purificador Adesivo Brinde,62.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-2128115501-kit-2-filtros-refil-soft-everest-purificador-adesivo-brinde-_JM,BRAND,Policarbon,UNITS_PER_PACK,2,GTIN,7898945781930,363342951,24HORASFILTROS3,3,20.99,0,BRL
MLB2128142611,Kit 3 Refil Filtro Purificador Água Soft Everest Slim Plus,78.8,BRL,250,,https://produto.mercadolivre.com.br/MLB-2128142611-kit-3-refil-filtro-purificador-agua-soft-everest-slim-plus-_JM,BRAND,Policarbon,UNITS_PER_PACK,3,GTIN,7010639780894,363342951,24HORASFILTROS3,12,7.66,16.64,BRL
MLB2128136225,Kit 5 Refil Filtro Purificador Água Soft Everest Baby Plus,156.98,BRL,150,,https://produto.mercadolivre.com.br/MLB-2128136225-kit-5-refil-filtro-purificador-agua-soft-everest-baby-plus-_JM,BRAND,Policarbon,UNITS_PER_PACK,5,GTIN,7010639780863,363342951,24HORASFILTROS3,12,15.26,16.64,BRL
MLB2128147549,Kit 5 Filtros Refil Purificador De Agua Soft + Chave P Troca,158.98,BRL,150,,https://produto.mercadolivre.com.br/MLB-2128147549-kit-5-filtros-refil-purificador-de-agua-soft-chave-p-troca-_JM,BRAND,Policarbon,UNITS_PER_PACK,5,GTIN,7898945781930,363342951,24HORASFILTROS3,12,15.45,16.64,BRL
MLB2128154999,Kit 2 Filtros Refil Purificador De Agua Soft Everest,57.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-2128154999-kit-2-filtros-refil-purificador-de-agua-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,2,,,363342951,24HORASFILTROS3,12,5.64,16.64,BRL
MLB2128155604,Kit 3 Refil Filtro Purificador Água Soft Everest Slim Baby,116.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-2128155604-kit-3-refil-filtro-purificador-agua-soft-everest-slim-baby-_JM,BRAND,Policarbon,UNITS_PER_PACK,3,GTIN,7891150010376,363342951,24HORASFILTROS3,3,38.99,0,BRL
MLB2128157571,Refil Filtro Agua Purificador Soft Everest Lacrado,33.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2128157571-refil-filtro-agua-purificador-soft-everest-lacrado-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7898945781930,363342951,24HORASFILTROS3,12,3.29,16.34,BRL
MLB2128162028,Kit 2 Refil Filtro Purificador Água Soft Everest Baby Star,57.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-2128162028-kit-2-refil-filtro-purificador-agua-soft-everest-baby-star-_JM,BRAND,Policarbon,UNITS_PER_PACK,2,GTIN,7010639780870,363342951,24HORASFILTROS3,12,5.64,16.64,BRL
MLB2128162054,Filtro Refil Vela Para Purificador De Água Soft Everest,36.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2128162054-filtro-refil-vela-para-purificador-de-agua-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7010639780924,363342951,24HORASFILTROS3,3,12.33,0,BRL
MLB2128164759,Kit 4 Filtros Refil Soft Everest Purificador Adesivo Brinde,132.98,BRL,200,,https://produto.mercadolivre.com.br/MLB-2128164759-kit-4-filtros-refil-soft-everest-purificador-adesivo-brinde-_JM,BRAND,Policarbon,UNITS_PER_PACK,4,,,363342951,24HORASFILTROS3,12,12.93,16.64,BRL
MLB2128166581,Kit 3 Filtros Refil Soft Everest Purificador Adesivo Brinde,78.8,BRL,250,,https://produto.mercadolivre.com.br/MLB-2128166581-kit-3-filtros-refil-soft-everest-purificador-adesivo-brinde-_JM,BRAND,Policarbon,UNITS_PER_PACK,3,GTIN,7898945781930,363342951,24HORASFILTROS3,12,7.66,16.64,BRL
MLB4034789998,5 Refil Filtro Vela Purificador Agua Compatível By Everest,269.8,BRL,500,,https://produto.mercadolivre.com.br/MLB-4034789998-5-refil-filtro-vela-purificador-agua-compativel-by-everest-_JM,BRAND,Hidrofiltros,,,,,1022878132,WILLIENFELIPERODRIGUESLIMA,12,26.16,16.34,BRL
MLB4710549490,Refil Filtro Vela Policarbon Purifika Compat C/ Soft Everest,39.61,BRL,1,,https://produto.mercadolivre.com.br/MLB-4710549490-refil-filtro-vela-policarbon-purifika-compat-c-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7792245811505,823422323,REFILTRAR,12,3.84,16.34,BRL
MLB3704249463,Kit 4 Refil Água Purifika Compatível Purificador Everest ,125.89,BRL,1,,https://produto.mercadolivre.com.br/MLB-3704249463-kit-4-refil-agua-purifika-compativel-purificador-everest-_JM,BRAND,Policarbon Do Brasil,UNITS_PER_PACK,1,GTIN,7898945781930,823422323,REFILTRAR,4,31.47,0,BRL
MLB4710622578,Kit 4 Vela Filtro Purifika Compativel Com Soft Everest 2x1,120.64,BRL,1,,https://produto.mercadolivre.com.br/MLB-4710622578-kit-4-vela-filtro-purifika-compativel-com-soft-everest-2x1-_JM,BRAND,Policarbon,UNITS_PER_PACK,4,GTIN,7901639323214,823422323,REFILTRAR,12,11.73,16.64,BRL
MLB3524653135,3 Refil Compatível Pe10b Pe10x Filtro Electrolux Pappca20,128.61,BRL,500,,https://produto.mercadolivre.com.br/MLB-3524653135-3-refil-compativel-pe10b-pe10x-filtro-electrolux-pappca20-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,12.5,16.64,BRL
MLB2077100457,Refil Filtro Compatível Purificadores Soft Everest Star Plus,34.26,BRL,1,,https://produto.mercadolivre.com.br/MLB-2077100457-refil-filtro-compativel-purificadores-soft-everest-star-plus-_JM,BRAND,GBF,,,GTIN,7898948665213,24384602,GLOBALFILTROSPURIFICADORES,3,11.42,0,BRL
MLB4710589636,Kit 3 Refil Água Purifika Compatível Purificador Everest ,104.88,BRL,1,,https://produto.mercadolivre.com.br/MLB-4710589636-kit-3-refil-agua-purifika-compativel-purificador-everest-_JM,BRAND,Policarbon Do Brasil,UNITS_PER_PACK,1,GTIN,7898945781930,823422323,REFILTRAR,3,34.96,0,BRL
MLB2725475072,Refil Pró Life Ph+ Compatível Com Aparelhos: Soft Everest.,78,BRL,1,,https://produto.mercadolivre.com.br/MLB-2725475072-refil-pro-life-ph-compativel-com-aparelhos-soft-everest-_JM,BRAND,PLANETA ÁGUA SOFT BY EVEREST,,,GTIN,7898931242018,827625091,CASADOS PURIFICADORES,3,26,0,BRL
MLB2059419076,Elemento Filtrante Compatível Purificador Água Soft Everest,83.3,BRL,1,,https://produto.mercadolivre.com.br/MLB-2059419076-elemento-filtrante-compativel-purificador-agua-soft-everest-_JM,BRAND,Planeta Água,,,,,24384602,GLOBALFILTROSPURIFICADORES,3,27.77,0,BRL
MLB3631847861,Cartucho Recarregável 20  X 2 1/2  Carvão Ativado Tira Cloro,39.99,BRL,50,,https://produto.mercadolivre.com.br/MLB-3631847861-cartucho-recarregavel-20-x-2-12-carvo-ativado-tira-cloro-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,3.88,16.34,BRL
MLB4290391396,Cartucho Recarregável 9 3/4  Com Carvão Ativado Tira Cloro,89.03,BRL,500,,https://produto.mercadolivre.com.br/MLB-4290391396-cartucho-recarregavel-9-34-com-carvo-ativado-tira-cloro-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,8.65,16.64,BRL
MLB4556179822,Cartucho Refil Membrana De Osmose Reversa Royal B&b 100gpd,103.41,BRL,500,,https://produto.mercadolivre.com.br/MLB-4556179822-cartucho-refil-membrana-de-osmose-reversa-royal-bb-100gpd-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,10.05,16.64,BRL
MLB3335144167,Elemento Filtrante Soft By Everest Original ,139,BRL,500,,https://produto.mercadolivre.com.br/MLB-3335144167-elemento-filtrante-soft-by-everest-original-_JM,BRAND,Soft Everest,,,GTIN,7898077620336,309206354,TOMUTILIDADESDOMESTICAS,4,34.75,0,BRL
MLB1003941407,Refil Soft Everest - Original - Envio Imediato,139,BRL,500,,https://produto.mercadolivre.com.br/MLB-1003941407-refil-soft-everest-original-envio-imediato-_JM,BRAND,Soft Everest,,,,,309206354,TOMUTILIDADESDOMESTICAS,4,34.75,0,BRL
MLB4296567386,Cartucho Recarregável 10  Big Blue Com Zeólita Remove Ferro,197.85,BRL,50,,https://produto.mercadolivre.com.br/MLB-4296567386-cartucho-recarregavel-10-big-blue-com-zeolita-remove-ferro-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,19.23,16.64,BRL
MLB3541685981,Cartucho Recarregável 20  X 2 1/2  Com Resina Mista Mb400,143.88,BRL,500,,https://produto.mercadolivre.com.br/MLB-3541685981-cartucho-recarregavel-20-x-2-12-com-resina-mista-mb400-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,13.99,16.64,BRL
MLB3538110907,Hidrofiltros Original Filtro Compatível Purificador Everest,34.9,BRL,50,,https://produto.mercadolivre.com.br/MLB-3538110907-hidrofiltros-original-filtro-compativel-purificador-everest-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,1,GTIN,7896811128889,1415874774,MARQUEZVARIEDADES,12,3.38,16.34,BRL
MLB1491174010,Refil Para Purificadores De Água Gelada Soft Everest,46.34,BRL,1,,https://produto.mercadolivre.com.br/MLB-1491174010-refil-para-purificadores-de-agua-gelada-soft-everest-_JM,BRAND,GBO,,,,,68366077,GLOBALOFERTASOFICIAL,3,15.45,0,BRL
MLB4593054520,Filtro Refil Compatível Soft Everest 2em1 Vela Purificador,29.02,BRL,500,,https://produto.mercadolivre.com.br/MLB-4593054520-filtro-refil-compativel-soft-everest-2em1-vela-purificador-_JM,BRAND,Quality,UNITS_PER_PACK,1,GTIN,7892449403831,133566193,24HORASFILTROSLOJA,12,2.81,16.34,BRL
MLB2017230012,Filtro Refil Compatível Purificador De Agua Soft Everest,33.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2017230012-filtro-refil-compativel-purificador-de-agua-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7892449403763,133566193,24HORASFILTROSLOJA,12,3.29,16.34,BRL
MLB2017217195,Kit 6 Filtros Refil Purificador De Agua Soft Everest Vela,180.94,BRL,150,,https://produto.mercadolivre.com.br/MLB-2017217195-kit-6-filtros-refil-purificador-de-agua-soft-everest-vela-_JM,BRAND,Policarbon,UNITS_PER_PACK,6,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,12,17.59,16.64,BRL
MLB4348660678,Kit 2 Filtro Refil Compatível Purificador Água Soft Everest,65.97,BRL,250,,https://produto.mercadolivre.com.br/MLB-4348660678-kit-2-filtro-refil-compativel-purificador-agua-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,2,GTIN,7010639779522,133566193,24HORASFILTROSLOJA,12,6.41,16.64,BRL
MLB2120175466,Refil Filtro Vela Para Purificador De Água Soft Everest,33.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2120175466-refil-filtro-vela-para-purificador-de-agua-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7010639780924,133566193,24HORASFILTROSLOJA,12,3.29,16.34,BRL
MLB2120715870,Refil Filtro Vela Purificador De Água Soft Similar Ao 7720,33.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2120715870-refil-filtro-vela-purificador-de-agua-soft-similar-ao-7720-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7010639780832,133566193,24HORASFILTROSLOJA,12,3.29,16.34,BRL
MLB2120733668,Kit 4 Refil Filtro Purificador Água Compatível Soft Everest,132.98,BRL,200,,https://produto.mercadolivre.com.br/MLB-2120733668-kit-4-refil-filtro-purificador-agua-compativel-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,4,GTIN,7010639780849,133566193,24HORASFILTROSLOJA,12,12.93,16.64,BRL
MLB4291437164,Cartucho Recarregável 10  Big Blue Carvão Ativado Tira Cloro,131.27,BRL,50,,https://produto.mercadolivre.com.br/MLB-4291437164-cartucho-recarregavel-10-big-blue-carvo-ativado-tira-cloro-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,12.76,16.64,BRL
MLB2017236492,Kit 5 Filtros Refil Compatível Purificador Agua Soft Everest,176.98,BRL,150,,https://produto.mercadolivre.com.br/MLB-2017236492-kit-5-filtros-refil-compativel-purificador-agua-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,5,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,12,17.2,16.64,BRL
MLB2120678839,Kit 4 Filtro Refil Purificador Água Compatível Soft Everest,143.98,BRL,200,,https://produto.mercadolivre.com.br/MLB-2120678839-kit-4-filtro-refil-purificador-agua-compativel-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,4,GTIN,7010639780849,133566193,24HORASFILTROSLOJA,4,35.99,0,BRL
MLB2120704036,Filtro Refil Vela Purificador De Água Soft Compatível 7720,36.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2120704036-filtro-refil-vela-purificador-de-agua-soft-compativel-7720-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7010639780832,133566193,24HORASFILTROSLOJA,3,12.33,0,BRL
MLB2017178823,Filtro Refil Purificador Soft By Everest + Chave Instalação,35.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-2017178823-filtro-refil-purificador-soft-by-everest-chave-instalaco-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,12,3.49,16.34,BRL
MLB2017178852,Filtro Agua Purificador Soft Everest Refil Vela,36.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2017178852-filtro-agua-purificador-soft-everest-refil-vela-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,3,12.33,0,BRL
MLB2017178856,Kit 6 Filtros Refil Purificador De Agua Soft Everest Vela,221.98,BRL,150,,https://produto.mercadolivre.com.br/MLB-2017178856-kit-6-filtros-refil-purificador-de-agua-soft-everest-vela-_JM,BRAND,Policarbon,UNITS_PER_PACK,6,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,7,31.71,0,BRL
MLB2017178870,Filtro Refil Soft Everest Purificador - Adesivo Troca Brinde,36.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2017178870-filtro-refil-soft-everest-purificador-adesivo-troca-brinde-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,3,12.33,0,BRL
MLB2017191747,Kit 4 Filtros Refil Purificador De Agua Soft Everest S/juros,143.98,BRL,200,,https://produto.mercadolivre.com.br/MLB-2017191747-kit-4-filtros-refil-purificador-de-agua-soft-everest-sjuros-_JM,BRAND,Policarbon,UNITS_PER_PACK,4,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,4,35.99,0,BRL
MLB2017191788,Kit 4 Filtros Refil Purificador De Agua Soft Everest,132.98,BRL,200,,https://produto.mercadolivre.com.br/MLB-2017191788-kit-4-filtros-refil-purificador-de-agua-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,4,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,12,12.93,16.64,BRL
MLB2017210939,Filtro Refil Purificador Soft By Everest + Kit Instalação,38.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-2017210939-filtro-refil-purificador-soft-by-everest-kit-instalaco-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,3,12.99,0,BRL
MLB2017210962,Filtro Refil Purificador Soft By Everest - Pronta Entrega,33.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2017210962-filtro-refil-purificador-soft-by-everest-pronta-entrega-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,12,3.29,16.34,BRL
MLB2017210988,Filtro Refil Purificador Soft By Everest - Pronta Entrega,36.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2017210988-filtro-refil-purificador-soft-by-everest-pronta-entrega-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,3,12.33,0,BRL
MLB2017217196,Kit 6 Filtro Refil Purificador De Agua Soft + Chave P Trocar,182.98,BRL,150,,https://produto.mercadolivre.com.br/MLB-2017217196-kit-6-filtro-refil-purificador-de-agua-soft-chave-p-trocar-_JM,BRAND,Policarbon,UNITS_PER_PACK,6,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,12,17.79,16.64,BRL
MLB2017217212,Kit 3 Filtros Refil Soft Everest Purificador Adesivo Brinde,78.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-2017217212-kit-3-filtros-refil-soft-everest-purificador-adesivo-brinde-_JM,BRAND,Policarbon,UNITS_PER_PACK,3,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,12,7.68,16.64,BRL
MLB2017223597,Kit 5 Filtros Refil Purificador De Agua Soft + Chave P Troca,158.98,BRL,150,,https://produto.mercadolivre.com.br/MLB-2017223597-kit-5-filtros-refil-purificador-de-agua-soft-chave-p-troca-_JM,BRAND,Policarbon,UNITS_PER_PACK,5,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,12,15.45,16.64,BRL
MLB2017230010,Combo De 5 Pçs Filtro Refil Para Purificador Soft Everest,158.98,BRL,150,,https://produto.mercadolivre.com.br/MLB-2017230010-combo-de-5-pcs-filtro-refil-para-purificador-soft-everest-_JM,BRAND,Policarbon (SOFT),UNITS_PER_PACK,5,GTIN,7898945781930,133566193,24HORASFILTROSLOJA,12,15.45,16.64,BRL
MLB2120150465,Filtro Refil Vela Para Purificador De Água Soft Everest,36.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2120150465-filtro-refil-vela-para-purificador-de-agua-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7010639780924,133566193,24HORASFILTROSLOJA,3,12.33,0,BRL
MLB2120169190,Filtro Refil Purificadores De Agua Soft Everest Slim Plus,33.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2120169190-filtro-refil-purificadores-de-agua-soft-everest-slim-plus-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7010639780856,133566193,24HORASFILTROSLOJA,12,3.29,16.34,BRL
MLB2120193807,Filtro Refil Purificadores De Agua Soft Everest Plus Slim,36.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-2120193807-filtro-refil-purificadores-de-agua-soft-everest-plus-slim-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7010639780856,133566193,24HORASFILTROSLOJA,3,12.33,0,BRL
MLB2120697240,Kit 5 Refil Filtro Purificador Água Soft Everest Fit Flat,169.98,BRL,150,,https://produto.mercadolivre.com.br/MLB-2120697240-kit-5-refil-filtro-purificador-agua-soft-everest-fit-flat-_JM,BRAND,Policarbon,UNITS_PER_PACK,5,GTIN,7010639780863,133566193,24HORASFILTROSLOJA,5,34,0,BRL
MLB2120698718,Kit 6 Refil Filtro Purificador Água Compatível Soft Everest,180.98,BRL,150,,https://produto.mercadolivre.com.br/MLB-2120698718-kit-6-refil-filtro-purificador-agua-compativel-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,6,GTIN,7010639780887,133566193,24HORASFILTROSLOJA,12,17.59,16.64,BRL
MLB2120703793,Kit 5 Refil Filtro Purificador Água Soft Everest Star Flat,156.98,BRL,150,,https://produto.mercadolivre.com.br/MLB-2120703793-kit-5-refil-filtro-purificador-agua-soft-everest-star-flat-_JM,BRAND,Policarbon,UNITS_PER_PACK,5,GTIN,7010639780900,133566193,24HORASFILTROSLOJA,12,15.26,16.64,BRL
MLB2120704193,Kit 3 Filtro Refil Purificador Água Soft Everest Baby Star,116.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-2120704193-kit-3-filtro-refil-purificador-agua-soft-everest-baby-star-_JM,BRAND,Policarbon,UNITS_PER_PACK,3,GTIN,7010639780931,133566193,24HORASFILTROSLOJA,3,38.99,0,BRL
MLB2120715962,Kit 2 Refil Filtro Purificador Água Soft Everest Plus Fit,62.98,BRL,250,,https://produto.mercadolivre.com.br/MLB-2120715962-kit-2-refil-filtro-purificador-agua-soft-everest-plus-fit-_JM,BRAND,Policarbon,UNITS_PER_PACK,2,GTIN,7010639780870,133566193,24HORASFILTROSLOJA,3,20.99,0,BRL
MLB2120715604,Kit 5 Refil Filtro Purificador Água Soft Everest Slim Fit,169.98,BRL,150,,https://produto.mercadolivre.com.br/MLB-2120715604-kit-5-refil-filtro-purificador-agua-soft-everest-slim-fit-_JM,BRAND,Policarbon,UNITS_PER_PACK,5,GTIN,7010639780900,133566193,24HORASFILTROSLOJA,5,34,0,BRL
